query_id,rank,candidate_id,final_score,S_dim,S_cat,CP,dims_used,config
e890b168-10be-43f0-bf32-5b5a6645b637,3,e0da314e-e74f-4d62-b4a1-10792af3d278,1.0,0.666667,1.0,1.0,"thickness, width, weight",cp_only
c62fe981-4863-46f3-aaab-dd42c7d5f6dd,1,6a52c8f2-ce2b-4939-b090-8e9a49afe284,1.0,1.0,1.0,1.0,"width, weight",cp_only
c62fe981-4863-46f3-aaab-dd42c7d5f6dd,2,4867919e-2a2f-4f11-83b4-aa51c4684475,1.0,1.0,0.5,1.0,"width, weight",cp_only
c62fe981-4863-46f3-aaab-dd42c7d5f6dd,3,5cade4d0-ab67-4d1c-acf9-88a44ee18587,1.0,1.0,0.5,1.0,"width, weight",cp_only
74a8248b-ec38-4599-818c-99e90d771f7f,1,48859269-b06e-47e5-8622-71248b61cd86,1.0,1.0,0.5,1.0,"width, weight",cp_only
74a8248b-ec38-4599-818c-99e90d771f7f,2,e890b168-10be-43f0-bf32-5b5a6645b637,1.0,1.0,0.5,1.0,"width, weight",cp_only
74a8248b-ec38-4599-818c-99e90d771f7f,3,e77c99c8-bb4a-48d3-9003-2e8a13343009,1.0,1.0,0.5,1.0,"width, weight",cp_only
2ebf1a71-736a-4de4-9ed4-8e113b23e78f,1,493caf8e-eb37-491e-8442-ee7d7cc49bd0,1.0,0.666667,0.0,1.0,"thickness, width, weight",cp_only
2ebf1a71-736a-4de4-9ed4-8e113b23e78f,2,42bf62d6-cd25-47a9-a95a-7862177ba0a8,1.0,0.5,0.5,1.0,"thickness, weight",cp_only
2ebf1a71-736a-4de4-9ed4-8e113b23e78f,3,707675ba-b50d-40c7-8cff-c4edeae49d63,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
8ccbc187-3d48-4718-8f95-ef764dac4a17,1,842bed3a-ff53-487d-8619-71438456c9a8,1.0,1.0,1.0,1.0,width,cp_only
8ccbc187-3d48-4718-8f95-ef764dac4a17,2,7751590f-f067-46b8-9ae1-db7846fedbaf,1.0,1.0,1.0,1.0,width,cp_only
8ccbc187-3d48-4718-8f95-ef764dac4a17,3,760442b0-3c36-4e85-b5d8-2b73c9518f5b,1.0,1.0,1.0,1.0,width,cp_only
f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,1,43ccf37c-c25a-43de-9010-3924bb9daaef,1.0,1.0,1.0,1.0,inner_diameter,cp_only
f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,2,6fe4647f-8c06-48d0-8ea3-15d24e7315b7,1.0,1.0,1.0,1.0,inner_diameter,cp_only
f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,3,4867919e-2a2f-4f11-83b4-aa51c4684475,1.0,1.0,0.5,1.0,inner_diameter,cp_only
95facb70-eb53-44e2-8860-00baaf420e9e,1,0bf8ca82-5167-4cbf-8bed-020ea18b9510,1.0,1.0,1.0,1.0,inner_diameter,cp_only
95facb70-eb53-44e2-8860-00baaf420e9e,2,48859269-b06e-47e5-8622-71248b61cd86,1.0,1.0,0.5,1.0,inner_diameter,cp_only
95facb70-eb53-44e2-8860-00baaf420e9e,3,6b506c00-8ca5-4f8c-b3b1-2e94eb1ca16f,1.0,1.0,0.5,1.0,inner_diameter,cp_only
ace0246d-f8e9-4261-ab5c-40bbee73184d,1,295e4030-78b4-46a6-936f-5cc18c97d642,1.0,0.666667,1.0,1.0,"thickness, width, weight",cp_only
ace0246d-f8e9-4261-ab5c-40bbee73184d,2,2564eefa-070f-4e4a-915e-c553a35fa561,1.0,0.663043,0.5,1.0,"thickness, width, weight",cp_only
ace0246d-f8e9-4261-ab5c-40bbee73184d,3,bf6a1dea-972e-4f53-8162-9bf22ea28fd0,1.0,0.541096,1.0,1.0,"thickness, width, weight",cp_only
295e4030-78b4-46a6-936f-5cc18c97d642,1,ace0246d-f8e9-4261-ab5c-40bbee73184d,1.0,0.666667,1.0,1.0,"thickness, width, weight",cp_only
295e4030-78b4-46a6-936f-5cc18c97d642,2,2564eefa-070f-4e4a-915e-c553a35fa561,1.0,0.663043,0.5,1.0,"thickness, width, weight",cp_only
295e4030-78b4-46a6-936f-5cc18c97d642,3,bf6a1dea-972e-4f53-8162-9bf22ea28fd0,1.0,0.541096,1.0,1.0,"thickness, width, weight",cp_only
1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,1,695800c4-9a50-43c4-9034-a9a4a6fb86d4,1.0,1.0,0.5,1.0,weight,cp_only
1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,2,bffc873b-e610-44c5-bb7f-c383642c5c7e,1.0,1.0,0.0,1.0,weight,cp_only
1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,3,07e4874b-e624-4e24-af76-69aa4177bada,1.0,0.989796,1.0,1.0,"width, weight",cp_only
a8d35e4d-5504-4410-8134-6f329acdf203,1,8640b0bf-8c2c-499e-88c1-c603e367dc2a,1.0,0.923611,1.0,1.0,"width, weight",cp_only
a8d35e4d-5504-4410-8134-6f329acdf203,2,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,1.0,0.62585,1.0,1.0,width,cp_only
a8d35e4d-5504-4410-8134-6f329acdf203,3,837f9a69-1103-451f-b24d-e971d7135417,1.0,0.62585,0.5,1.0,width,cp_only
7aa469f5-560a-40df-b20d-78bec3ce11c6,1,87fb5edd-9f05-464c-ba26-51b4fc30b805,1.0,0.0,0.666667,1.0,"thickness, width, weight",cp_only
7aa469f5-560a-40df-b20d-78bec3ce11c6,2,ac147147-6b71-497f-91c1-ea8883bf62f2,1.0,0.0,0.666667,1.0,"thickness, width",cp_only
7aa469f5-560a-40df-b20d-78bec3ce11c6,3,920dcf5c-136f-4ffc-9449-03f00c1b5a46,0.85,0.5,0.333333,1.0,"thickness, width",cp_only
2af9d905-069b-450e-8e7e-155fa7133cc7,1,1982a20f-640e-4caa-b9e7-3ca15d7e1acb,1.0,1.0,0.666667,1.0,thickness,cp_only
2af9d905-069b-450e-8e7e-155fa7133cc7,2,8ded8ec2-f221-4c6d-aadb-fa8294388127,1.0,1.0,0.666667,1.0,thickness,cp_only
2af9d905-069b-450e-8e7e-155fa7133cc7,3,aa39bdac-3029-4450-a42e-4e5f81360866,1.0,0.666667,0.666667,1.0,thickness,cp_only
59be311a-ec7d-4a7a-8881-0acec6e90f15,1,5950b14f-1946-4a02-9467-7ebbbf57c059,1.0,1.0,0.5,1.0,"width, inner_diameter, weight",cp_only
59be311a-ec7d-4a7a-8881-0acec6e90f15,2,63f64346-5267-4294-8275-641229cf295b,1.0,1.0,0.5,1.0,"width, weight",cp_only
59be311a-ec7d-4a7a-8881-0acec6e90f15,3,92727d04-a1fa-4f21-88a4-db85458f7f52,1.0,0.75,0.0,1.0,"thickness, width, inner_diameter, weight",cp_only
0505d39d-caad-4152-a9ef-5f808daef26d,1,1c780fca-582c-44fa-9fcb-3b809f9e62a1,1.0,0.0,0.5,1.0,height,cp_only
0505d39d-caad-4152-a9ef-5f808daef26d,2,a25cd392-c57c-48d2-90c6-985a2ee4b831,1.0,0.0,0.0,1.0,,cp_only
0505d39d-caad-4152-a9ef-5f808daef26d,3,03b99bdc-990c-4e85-af10-d9fd5ffd2a54,0.95,0.0,0.5,1.0,,cp_only
98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,1,3e8c278a-87e5-489b-b525-6f4e64022740,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,2,fd1a1bae-9d1e-4b71-8100-977de871eca9,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,3,becb0c7e-a0f7-4597-b463-f65569df62bd,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,1,7729084d-fc2d-41d8-a8df-891da74078f1,0.85,1.0,0.5,1.0,thickness,cp_only
ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,2,aaf54e3e-3adc-47c3-a55a-28c9f057a3e7,0.85,1.0,0.5,1.0,thickness,cp_only
ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,3,b1a68092-cb57-4931-9b72-17ffd1fb532e,0.85,1.0,0.5,1.0,thickness,cp_only
0222eb2e-ceb8-4967-9796-e220209c6b00,1,267e5bc4-897a-4fc1-97d2-26a45829ba19,1.0,1.0,1.0,1.0,thickness,cp_only
0222eb2e-ceb8-4967-9796-e220209c6b00,2,c39d8943-a251-4a88-8042-d87ffe5c9e2d,1.0,1.0,1.0,1.0,thickness,cp_only
0222eb2e-ceb8-4967-9796-e220209c6b00,3,d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12,1.0,1.0,1.0,1.0,thickness,cp_only
1982a20f-640e-4caa-b9e7-3ca15d7e1acb,1,2af9d905-069b-450e-8e7e-155fa7133cc7,1.0,1.0,0.666667,1.0,thickness,cp_only
1982a20f-640e-4caa-b9e7-3ca15d7e1acb,2,8ded8ec2-f221-4c6d-aadb-fa8294388127,1.0,1.0,0.666667,1.0,thickness,cp_only
1982a20f-640e-4caa-b9e7-3ca15d7e1acb,3,aa39bdac-3029-4450-a42e-4e5f81360866,1.0,0.666667,0.666667,1.0,thickness,cp_only
8ded8ec2-f221-4c6d-aadb-fa8294388127,1,2af9d905-069b-450e-8e7e-155fa7133cc7,1.0,1.0,0.666667,1.0,thickness,cp_only
8ded8ec2-f221-4c6d-aadb-fa8294388127,2,1982a20f-640e-4caa-b9e7-3ca15d7e1acb,1.0,1.0,0.666667,1.0,thickness,cp_only
8ded8ec2-f221-4c6d-aadb-fa8294388127,3,aa39bdac-3029-4450-a42e-4e5f81360866,1.0,0.666667,0.666667,1.0,thickness,cp_only
876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,1,f7c40656-b7b7-435b-a516-285afaa751db,1.0,1.0,1.0,1.0,thickness,cp_only
876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,2,a608d8ec-fc63-4f8f-932f-36bbd08d4eec,1.0,1.0,0.5,1.0,thickness,cp_only
876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,3,985a13af-6aee-4660-83c1-ce5114758d4e,1.0,0.6,1.0,1.0,thickness,cp_only
44901b83-64cb-426e-a3f6-84029d330d51,1,aa39bdac-3029-4450-a42e-4e5f81360866,1.0,1.0,0.8,1.0,thickness,cp_only
44901b83-64cb-426e-a3f6-84029d330d51,2,5795f078-e97e-43c4-a6a7-dd7d55b33dd9,1.0,1.0,0.8,1.0,thickness,cp_only
44901b83-64cb-426e-a3f6-84029d330d51,3,3e2099cb-76bb-46db-9cd3-6a03a4da0e39,1.0,1.0,0.8,1.0,thickness,cp_only
8cdb04ae-084c-4d2d-953d-6ba770f3041f,1,0b2f966d-8a4e-4745-98a2-dbed042195b0,1.0,1.0,0.8,1.0,"thickness, width",cp_only
8cdb04ae-084c-4d2d-953d-6ba770f3041f,2,7be2d720-52c2-4f8a-a82a-2b90f535ad40,1.0,0.666667,0.333333,1.0,"thickness, width, weight",cp_only
8cdb04ae-084c-4d2d-953d-6ba770f3041f,3,a092041b-9522-4000-a4fb-d706ad2ea626,1.0,0.5,1.0,1.0,"thickness, width",cp_only
25c46875-dbeb-4ef4-ad33-7aff8384fb2a,1,37e624be-b125-464f-85b6-1838530193ef,1.0,0.5,0.0,1.0,"thickness, width",cp_only
25c46875-dbeb-4ef4-ad33-7aff8384fb2a,2,99bbb98d-d06d-4633-a68c-9be3bb9f6011,1.0,0.0,1.0,1.0,thickness,cp_only
25c46875-dbeb-4ef4-ad33-7aff8384fb2a,3,2b9db833-2ec8-427e-90f9-3e78078c466e,1.0,0.0,0.5,1.0,,cp_only
fd1a1bae-9d1e-4b71-8100-977de871eca9,1,8d8d0828-386e-4840-8faa-64cbfb7dacaa,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
fd1a1bae-9d1e-4b71-8100-977de871eca9,2,773eb672-cbd1-446f-a43c-a46ef6aff936,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
fd1a1bae-9d1e-4b71-8100-977de871eca9,3,695dc95d-2721-42e4-b3df-5844d4a71df6,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
becb0c7e-a0f7-4597-b463-f65569df62bd,1,d54a4fc9-67d5-407f-8ee2-b4110feaefd9,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
becb0c7e-a0f7-4597-b463-f65569df62bd,2,7fdb15bd-33cb-49b4-9b05-c859552aeb45,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
becb0c7e-a0f7-4597-b463-f65569df62bd,3,6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
7d1b4cd7-be04-4ca5-9c72-ea86343d3ad7,1,7729084d-fc2d-41d8-a8df-891da74078f1,1.0,0.0,1.0,1.0,weight,cp_only
7d1b4cd7-be04-4ca5-9c72-ea86343d3ad7,2,86008598-05ed-4532-8a70-e8ee8daf3796,1.0,0.0,1.0,1.0,weight,cp_only
7d1b4cd7-be04-4ca5-9c72-ea86343d3ad7,3,502b3359-ee17-4ecc-8046-ceb4e6559fb8,1.0,0.0,1.0,1.0,weight,cp_only
1c833f4c-6814-4d25-871c-7e4e34d5c59e,1,5de30f3b-50c7-4d71-9b72-f907f44a9a0a,1.0,1.0,0.0,1.0,thickness,cp_only
1c833f4c-6814-4d25-871c-7e4e34d5c59e,2,fc1422b5-5614-4afa-a1d4-9e754f3575b0,1.0,0.0,0.5,1.0,thickness,cp_only
1c833f4c-6814-4d25-871c-7e4e34d5c59e,3,bc172132-4cc5-4994-96b0-0f938033c6f3,1.0,0.0,0.5,1.0,thickness,cp_only
9038886f-b5e4-4d1c-9df3-01465db66627,1,ebe864eb-1fc8-49c3-977e-c15e38d0e96d,1.0,0.0,0.333333,1.0,"thickness, width, weight",cp_only
9038886f-b5e4-4d1c-9df3-01465db66627,2,74bc5cb0-3fd6-42da-9b3b-5eb7cc9942d2,0.95,0.0,1.0,1.0,"thickness, width",cp_only
9038886f-b5e4-4d1c-9df3-01465db66627,3,776b46d0-4ec3-44cf-bdc1-2580eaf0c589,0.95,0.0,0.0,1.0,"thickness, width, weight",cp_only
70477a56-83d2-4429-bbca-b37456aa93f5,1,facd942d-02a2-46bf-936c-e3afd39ee20d,1.0,1.0,1.0,1.0,"thickness, width",cp_only
70477a56-83d2-4429-bbca-b37456aa93f5,2,178a48ef-f870-46d7-ba3c-c94b35477459,1.0,1.0,1.0,1.0,"thickness, width",cp_only
70477a56-83d2-4429-bbca-b37456aa93f5,3,aad5ef88-18cc-4492-9506-09871a1b5245,1.0,1.0,1.0,1.0,"thickness, width",cp_only
3cac073e-7495-4752-897e-032196828558,1,140d30f7-f16d-4455-a448-516ab6616812,1.0,1.0,1.0,1.0,thickness,cp_only
3cac073e-7495-4752-897e-032196828558,2,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,1.0,1.0,1.0,1.0,thickness,cp_only
3cac073e-7495-4752-897e-032196828558,3,0cf70763-c18a-4c9b-b5d9-f4cbb127190b,1.0,1.0,1.0,1.0,thickness,cp_only
106095b4-e2ca-4c88-839c-7045853b7fb0,1,267e5bc4-897a-4fc1-97d2-26a45829ba19,1.0,1.0,1.0,1.0,thickness,cp_only
106095b4-e2ca-4c88-839c-7045853b7fb0,2,d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12,1.0,1.0,0.5,1.0,thickness,cp_only
106095b4-e2ca-4c88-839c-7045853b7fb0,3,02f5037e-c66e-485e-860a-e26abd7a84c6,1.0,0.666667,1.0,1.0,"thickness, width, weight",cp_only
091810a2-c819-482c-bed2-07e4a9892de5,1,1c405089-f867-4741-ac84-58870ab6c7c7,1.0,1.0,0.0,1.0,"width, inner_diameter, weight",cp_only
091810a2-c819-482c-bed2-07e4a9892de5,2,24889764-ab00-4c8e-ae3e-5945601bbafb,1.0,0.75,1.0,1.0,"thickness, width, inner_diameter, weight",cp_only
091810a2-c819-482c-bed2-07e4a9892de5,3,3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,1.0,0.75,0.666667,1.0,"thickness, width, inner_diameter, weight",cp_only
44bd3941-f209-4d1e-b115-202551dc5d7d,1,e0009199-065e-458e-9146-7041d0a79cbc,1.0,8e-06,0.5,1.0,"thickness, width",cp_only
44bd3941-f209-4d1e-b115-202551dc5d7d,2,0b113027-25d9-446c-b02b-4c2554a3149a,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
44bd3941-f209-4d1e-b115-202551dc5d7d,3,7a657d65-533c-4ad1-a7f0-5f4f8c860da2,1.0,0.0,1.0,1.0,"thickness, width",cp_only
f7debce9-443c-40cf-acc9-54bbfcc73ddb,1,026a23fa-25f9-47af-a441-22a6f84bc7bb,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
f7debce9-443c-40cf-acc9-54bbfcc73ddb,2,8adc5afd-2678-46f8-becb-25b320d33872,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
f7debce9-443c-40cf-acc9-54bbfcc73ddb,3,9d5a26b4-9fae-46ce-8cc1-f77f0a89b111,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
5de30f3b-50c7-4d71-9b72-f907f44a9a0a,1,1c833f4c-6814-4d25-871c-7e4e34d5c59e,1.0,1.0,0.0,1.0,thickness,cp_only
5de30f3b-50c7-4d71-9b72-f907f44a9a0a,2,fc1422b5-5614-4afa-a1d4-9e754f3575b0,1.0,0.333333,0.5,1.0,"thickness, width, weight",cp_only
5de30f3b-50c7-4d71-9b72-f907f44a9a0a,3,cf2fb887-37af-4f0d-90a5-78162a614731,1.0,0.0,1.0,1.0,thickness,cp_only
3843f397-a86f-4a58-b327-28cb98d72bfd,1,eacf8951-7847-48f9-aba4-151e97e3a2c7,1.0,1.0,0.666667,1.0,"width, weight",cp_only
3843f397-a86f-4a58-b327-28cb98d72bfd,2,eb12b319-97e9-4acf-9991-d051e38d0210,1.0,1.0,0.0,1.0,"width, inner_diameter, weight",cp_only
3843f397-a86f-4a58-b327-28cb98d72bfd,3,c1a4cdd4-33c4-4e42-868c-d7eaf31c0047,1.0,1.0,0.0,1.0,"width, weight",cp_only
8dedaf17-28bc-4006-85f5-62a2a7fc58a6,1,696ef1ae-5409-47f4-87f2-8e102d15b54f,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
8dedaf17-28bc-4006-85f5-62a2a7fc58a6,2,3e7e8747-3bde-4788-9d20-8868ca3ca8db,1.0,0.0,0.5,1.0,"thickness, width, weight",cp_only
8dedaf17-28bc-4006-85f5-62a2a7fc58a6,3,1a10421b-c4a5-4cf5-96dc-01257acdc061,1.0,0.0,0.333333,1.0,thickness,cp_only
b6e03c14-a424-44ec-823e-6f81c2b4d5aa,1,47d6609c-1ffa-4576-9265-bdabbd6cec0e,0.85,0.0,0.5,1.0,"thickness, weight",cp_only
b6e03c14-a424-44ec-823e-6f81c2b4d5aa,2,ba15db82-482e-4674-96a0-51234d6b82b2,0.85,0.0,0.5,1.0,thickness,cp_only
b6e03c14-a424-44ec-823e-6f81c2b4d5aa,3,d9f3a295-f124-4cec-8729-46f01e16159d,0.1275,0.5,0.5,0.3,"thickness, weight",cp_only
d9f3a295-f124-4cec-8729-46f01e16159d,1,483c78a1-37de-4045-b914-87ed455d1149,0.15,0.0,0.5,0.3,"thickness, weight",cp_only
d9f3a295-f124-4cec-8729-46f01e16159d,2,1af11d15-fd04-4f06-828a-e6ae465168f7,0.1275,0.500003,0.5,0.3,"thickness, weight",cp_only
d9f3a295-f124-4cec-8729-46f01e16159d,3,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.1275,0.5,0.5,0.3,"thickness, weight",cp_only
5339f5eb-c9c5-4b14-9d04-5714b0c852ae,1,307024ad-1a6a-40ac-87eb-72ddfb05e836,1.0,0.8,1.0,1.0,"thickness, width, length, height, weight",cp_only
5339f5eb-c9c5-4b14-9d04-5714b0c852ae,2,12779ba3-969c-48dc-97d8-33e72279f695,1.0,0.8,0.0,1.0,"thickness, width, length, height, weight",cp_only
5339f5eb-c9c5-4b14-9d04-5714b0c852ae,3,8da7061a-5e02-49b0-a888-fb3461b8a8c5,1.0,0.8,0.0,1.0,"thickness, width, length, height, weight",cp_only
4beae167-8451-425d-8532-1c060167e256,1,493caf8e-eb37-491e-8442-ee7d7cc49bd0,1.0,0.6,0.0,1.0,"thickness, width, length, height, weight",cp_only
4beae167-8451-425d-8532-1c060167e256,2,707675ba-b50d-40c7-8cff-c4edeae49d63,1.0,0.6,0.0,1.0,"thickness, width, length, height, weight",cp_only
4beae167-8451-425d-8532-1c060167e256,3,8fa97a15-d6c4-4aa6-ba4a-8bcbea89a3f8,1.0,0.6,0.0,1.0,"thickness, width, length, height, weight",cp_only
42bf62d6-cd25-47a9-a95a-7862177ba0a8,1,9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,1.0,0.5,0.5,1.0,"thickness, weight",cp_only
42bf62d6-cd25-47a9-a95a-7862177ba0a8,2,2ebf1a71-736a-4de4-9ed4-8e113b23e78f,1.0,0.5,0.5,1.0,"thickness, weight",cp_only
42bf62d6-cd25-47a9-a95a-7862177ba0a8,3,a462a4cb-bbaa-4417-b876-4b8606c6f8db,1.0,0.125,0.5,1.0,"thickness, weight",cp_only
ec54c295-a5d5-4344-8707-3e32ace0e99a,1,b30cef8b-4065-4272-89b5-57b1fd91c50d,1.0,0.0,0.5,1.0,"thickness, weight",cp_only
ec54c295-a5d5-4344-8707-3e32ace0e99a,2,858b4d2a-590d-4d36-b89c-adb0cb039d22,1.0,0.0,0.5,1.0,"thickness, weight",cp_only
ec54c295-a5d5-4344-8707-3e32ace0e99a,3,e14a46c3-b349-4441-b09f-8088e5663262,1.0,0.0,0.5,1.0,"thickness, weight",cp_only
7fbe0396-dc55-421f-ac43-cddb850605a8,1,43ccf37c-c25a-43de-9010-3924bb9daaef,1.0,1.0,0.5,1.0,inner_diameter,cp_only
7fbe0396-dc55-421f-ac43-cddb850605a8,2,bcbbd605-d462-499e-9e80-95c63737b99d,1.0,1.0,0.0,1.0,"inner_diameter, weight",cp_only
7fbe0396-dc55-421f-ac43-cddb850605a8,3,6fe4647f-8c06-48d0-8ea3-15d24e7315b7,1.0,1.0,0.0,1.0,inner_diameter,cp_only
b83e92ca-8f0d-4d7e-8f34-427a248d13a4,1,0e78e148-b436-411e-9990-32ae1926631a,1.0,0.8,1.0,1.0,"thickness, width, length, height, weight",cp_only
b83e92ca-8f0d-4d7e-8f34-427a248d13a4,2,451c9406-3053-4605-9f1e-0b6183d93d56,1.0,0.6,1.0,1.0,"thickness, width, length, height, weight",cp_only
b83e92ca-8f0d-4d7e-8f34-427a248d13a4,3,4f8e5961-60c1-443f-a624-a343753470a2,1.0,0.6,1.0,1.0,"thickness, width, length, height, weight",cp_only
b986a749-ebe0-4954-9ff2-fba6a4fe4725,1,3231dd9d-d846-43a0-8277-87a1eb9b5277,1.0,0.6,0.0,1.0,"thickness, width, length, height, weight",cp_only
b986a749-ebe0-4954-9ff2-fba6a4fe4725,2,060dc120-fb25-4b65-af20-2aa30d5c7f56,1.0,0.6,0.0,1.0,"thickness, width, length, height, weight",cp_only
b986a749-ebe0-4954-9ff2-fba6a4fe4725,3,faa4ba49-6740-4b61-a4f6-0809a4b4e04a,0.85,0.8,0.0,1.0,"thickness, width, length, height, weight",cp_only
bf6a1dea-972e-4f53-8162-9bf22ea28fd0,1,8bccceef-4a51-433f-b36d-380cd3c445c9,1.0,1.0,0.5,1.0,inner_diameter,cp_only
bf6a1dea-972e-4f53-8162-9bf22ea28fd0,2,2564eefa-070f-4e4a-915e-c553a35fa561,1.0,0.907534,1.0,1.0,"thickness, width, inner_diameter, weight",cp_only
bf6a1dea-972e-4f53-8162-9bf22ea28fd0,3,3200a4ec-1195-451c-aa71-a76b2e7f4522,1.0,0.744147,1.0,1.0,"thickness, width, inner_diameter, weight",cp_only
49b46df7-ed96-418f-a3f4-0f16bc51adee,1,696ef1ae-5409-47f4-87f2-8e102d15b54f,1.0,4e-06,0.0,1.0,"thickness, width, weight",cp_only
49b46df7-ed96-418f-a3f4-0f16bc51adee,2,3e7e8747-3bde-4788-9d20-8868ca3ca8db,1.0,0.0,0.5,1.0,"thickness, width, weight",cp_only
49b46df7-ed96-418f-a3f4-0f16bc51adee,3,25c1bb09-a905-4957-993b-2bf0d25ad0af,1.0,0.0,0.333333,1.0,thickness,cp_only
e0afcea5-f091-4db3-afa2-c7370146f983,1,d8071191-6962-4d7f-9456-18587f52a79f,1.0,1.0,1.0,1.0,thickness,cp_only
e0afcea5-f091-4db3-afa2-c7370146f983,2,c717fe40-0d63-4a86-ba3d-afe718e44995,1.0,6e-06,1.0,1.0,"thickness, width",cp_only
e0afcea5-f091-4db3-afa2-c7370146f983,3,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,1.0,6e-06,1.0,1.0,"thickness, width",cp_only
7fdb15bd-33cb-49b4-9b05-c859552aeb45,1,6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
7fdb15bd-33cb-49b4-9b05-c859552aeb45,2,becb0c7e-a0f7-4597-b463-f65569df62bd,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
7fdb15bd-33cb-49b4-9b05-c859552aeb45,3,d54a4fc9-67d5-407f-8ee2-b4110feaefd9,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
e564f964-2380-40fa-8a3a-9f3fdb307e36,1,50d0ffaf-2534-42ea-954b-f642c65590d2,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
e564f964-2380-40fa-8a3a-9f3fdb307e36,2,98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
e564f964-2380-40fa-8a3a-9f3fdb307e36,3,fd1a1bae-9d1e-4b71-8100-977de871eca9,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
773eb672-cbd1-446f-a43c-a46ef6aff936,1,695dc95d-2721-42e4-b3df-5844d4a71df6,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
773eb672-cbd1-446f-a43c-a46ef6aff936,2,fd1a1bae-9d1e-4b71-8100-977de871eca9,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
773eb672-cbd1-446f-a43c-a46ef6aff936,3,8d8d0828-386e-4840-8faa-64cbfb7dacaa,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
3e8c278a-87e5-489b-b525-6f4e64022740,1,98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
3e8c278a-87e5-489b-b525-6f4e64022740,2,fd1a1bae-9d1e-4b71-8100-977de871eca9,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
3e8c278a-87e5-489b-b525-6f4e64022740,3,becb0c7e-a0f7-4597-b463-f65569df62bd,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
8d8d0828-386e-4840-8faa-64cbfb7dacaa,1,fd1a1bae-9d1e-4b71-8100-977de871eca9,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
8d8d0828-386e-4840-8faa-64cbfb7dacaa,2,773eb672-cbd1-446f-a43c-a46ef6aff936,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
8d8d0828-386e-4840-8faa-64cbfb7dacaa,3,695dc95d-2721-42e4-b3df-5844d4a71df6,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
d54a4fc9-67d5-407f-8ee2-b4110feaefd9,1,becb0c7e-a0f7-4597-b463-f65569df62bd,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
